epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,6441.52,1.7716,1.52898,1.56426,0.49574,0.43407,0.33583,0.15839,1.88193,1.52096,1.69144,0.00778222,0.00778222,0.00778222
113,6498.23,1.7727,1.52314,1.5613,0.50269,0.4529,0.33768,0.15207,1.87595,1.52328,1.6852,0.00776224,0.00776224,0.00776224
114,6553.84,1.77296,1.52003,1.56158,0.47524,0.4334,0.33862,0.16795,1.87504,1.5263,1.6852,0.00774226,0.00774226,0.00774226
115,6611.79,1.76492,1.52836,1.56412,0.51262,0.43741,0.34003,0.16625,1.87238,1.52777,1.68548,0.00772228,0.00772228,0.00772228
116,6668.78,1.77443,1.52023,1.56185,0.51966,0.42938,0.33216,0.15954,1.87106,1.52531,1.68571,0.0077023,0.0077023,0.0077023
117,6725.01,1.77529,1.53497,1.55943,0.53695,0.43822,0.33538,0.15472,1.86948,1.5269,1.68101,0.00768232,0.00768232,0.00768232
118,6781.35,1.75259,1.49311,1.55401,0.5318,0.46963,0.33049,0.1581,1.87797,1.52169,1.68029,0.00766234,0.00766234,0.00766234
119,6838.21,1.76345,1.50838,1.55568,0.5408,0.4467,0.33293,0.16186,1.8686,1.52079,1.68418,0.00764236,0.00764236,0.00764236
120,6894.88,1.76995,1.50223,1.55697,0.52677,0.41536,0.33537,0.15662,1.86836,1.50598,1.68809,0.00762238,0.00762238,0.00762238
121,6951.95,1.77386,1.52286,1.56161,0.48837,0.41909,0.33701,0.16806,1.89365,1.52796,1.6995,0.0076024,0.0076024,0.0076024
122,7008.86,1.75461,1.50696,1.55497,0.53903,0.409,0.33249,0.15578,1.90351,1.53182,1.70166,0.00758242,0.00758242,0.00758242
123,7065.56,1.75836,1.50642,1.55213,0.5415,0.42843,0.33676,0.15611,1.87184,1.50555,1.6872,0.00756244,0.00756244,0.00756244
124,7122.21,1.77237,1.52079,1.56587,0.51659,0.4454,0.33376,0.1638,1.86583,1.50822,1.68717,0.00754246,0.00754246,0.00754246
125,7178.86,1.75206,1.50544,1.5507,0.54592,0.4195,0.33376,0.16007,1.88062,1.52829,1.68959,0.00752248,0.00752248,0.00752248
126,7236.09,1.75781,1.50536,1.5537,0.51187,0.45012,0.33781,0.16645,1.86261,1.50839,1.67998,0.0075025,0.0075025,0.0075025
127,7292.54,1.76422,1.51061,1.55621,0.51524,0.45524,0.33925,0.15977,1.88321,1.50796,1.69429,0.00748252,0.00748252,0.00748252
128,7348.66,1.74228,1.49265,1.54602,0.52471,0.44742,0.34198,0.15777,1.86272,1.50361,1.68161,0.00746254,0.00746254,0.00746254
129,7405.47,1.74497,1.4899,1.54276,0.5066,0.44455,0.3383,0.15824,1.88236,1.50484,1.68784,0.00744256,0.00744256,0.00744256
130,7462.48,1.74588,1.48802,1.54479,0.5194,0.45269,0.33079,0.14817,1.91467,1.51695,1.71716,0.00742258,0.00742258,0.00742258
131,7519.44,1.75781,1.49652,1.55532,0.53631,0.43432,0.34242,0.1595,1.86435,1.50385,1.68825,0.0074026,0.0074026,0.0074026
132,7576.55,1.75002,1.4864,1.53791,0.54447,0.44635,0.34765,0.15859,1.86811,1.499,1.68823,0.00738262,0.00738262,0.00738262
133,7633.14,1.74906,1.50498,1.5478,0.53578,0.43795,0.34109,0.15836,1.86834,1.51519,1.68835,0.00736264,0.00736264,0.00736264
134,7690.17,1.73963,1.48429,1.53902,0.51413,0.43488,0.33597,0.15203,1.86607,1.49977,1.68119,0.00734266,0.00734266,0.00734266
135,7748.63,1.73822,1.48106,1.53191,0.5429,0.44543,0.34157,0.15555,1.87654,1.49199,1.68748,0.00732268,0.00732268,0.00732268
136,7805.37,1.74917,1.49035,1.54962,0.56009,0.45227,0.35202,0.15483,1.86125,1.49557,1.67713,0.0073027,0.0073027,0.0073027
137,7863.41,1.7312,1.47839,1.54013,0.55564,0.43249,0.33974,0.15921,1.86186,1.49966,1.68646,0.00728272,0.00728272,0.00728272
138,7920.58,1.7424,1.47877,1.53995,0.55037,0.43807,0.33835,0.16062,1.84828,1.50376,1.66805,0.00726274,0.00726274,0.00726274
